episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
87859817,2026-07-24T14:22:55.5260395,1129.607163,1114.588082,2259.214326,2,4732331
87754529,2026-07-24T00:57:54.9848652,1129.592010,1105.715800,2259.184019,2,3929890
87785477,2026-07-24T04:53:55.5045410,1129.554795,1104.750093,2259.109590,2,3171114
87840804,2026-07-24T11:58:55.5956766,1129.523194,1085.372573,2259.046388,2,4862658
87758743,2026-07-24T01:29:55.3850400,1129.441194,1113.360022,2258.882388,2,5970625
87864098,2026-07-24T14:54:58.6029928,1129.427976,1058.940422,2258.855953,2,3580195
87930412,2026-07-24T22:35:21.2226359,1129.385225,1125.240775,2258.770449,2,4398237
87882015,2026-07-24T17:15:19.6050609,1129.368585,1063.809571,2258.737170,2,7189951
87852004,2026-07-24T13:22:57.8665445,1129.333738,1071.924234,2258.667476,2,6157349
87752421,2026-07-24T00:41:57.2988602,1129.241929,1108.339049,2258.483859,2,4514306
87901653,2026-07-24T19:35:19.2241856,1129.241109,1095.432001,2258.482217,2,5762627
87926781,2026-07-24T22:11:19.0955139,1129.240302,1069.958325,2258.480604,2,4302171
87838355,2026-07-24T11:38:25.8998618,1129.175201,1114.966697,2258.350403,2,4385183
87749275,2026-07-24T00:17:25.4319737,1129.146511,1093.580857,2258.293022,2,7130125
87755578,2026-07-24T01:05:57.3999007,1129.123301,1110.106477,2258.246601,2,5455126
87845708,2026-07-24T12:34:57.5328324,1129.098220,1118.234446,2258.196439,2,4534222
87802245,2026-07-24T07:01:56.0850555,1128.990947,1127.634736,2257.981894,2,4346009
87875735,2026-07-24T16:27:22.2127744,1128.864064,1076.265604,2257.728128,2,3516140
87878367,2026-07-24T16:47:20.6440611,1128.855464,1072.788052,2257.710929,2,4969663
87779152,2026-07-24T04:05:56.8916629,1128.837188,1094.389963,2257.674377,2,3324618
87938539,2026-07-24T23:27:22.2556378,1128.835923,1126.955591,2257.671845,2,2796976
87824715,2026-07-24T09:54:32.4433009,1128.818248,1126.092644,2257.636496,2,3622067
87803830,2026-07-24T07:13:55.7437827,1128.767839,1115.878645,2257.535678,2,756285
87773928,2026-07-24T03:25:58.2778292,1128.756312,1114.486604,2257.512625,2,4329896
87768178,2026-07-24T02:41:54.9023089,1128.753368,1113.513072,2257.506735,2,4651128
87749241,2026-07-24T00:17:25.3821302,1128.693591,1125.707550,2257.387181,2,7133463
87864632,2026-07-24T14:58:59.8931999,1128.620423,1075.522657,2257.240845,2,5730020
87927964,2026-07-24T22:19:20.6299883,1128.571618,1080.615962,2257.143236,2,4514074
87796476,2026-07-24T06:17:55.2779174,1128.545182,1059.351846,2257.090363,2,4351588
87846739,2026-07-24T12:42:58.1880177,1128.543115,1074.339074,2257.086230,2,7174582
87927370,2026-07-24T22:15:19.2869882,1128.476273,1088.914148,2256.952546,2,4328025
87765560,2026-07-24T02:21:55.3608608,1128.475127,1101.279354,2256.950254,2,4348199
87785984,2026-07-24T04:57:56.5783611,1128.443111,1082.919059,2256.886223,2,6428758
87776509,2026-07-24T03:45:58.3245620,1128.441642,1101.912934,2256.883284,2,4068969
87813246,2026-07-24T08:26:27.0908799,1128.365814,1096.691288,2256.731627,2,4199910
87757761,2026-07-24T01:21:55.2119332,1128.333746,1117.065688,2256.667492,2,4306324
87932230,2026-07-24T22:47:21.8111870,1128.324998,1071.508596,2256.649996,2,3788999
87797009,2026-07-24T06:21:53.9877554,1128.309362,1118.105378,2256.618725,2,5719638
87762412,2026-07-24T01:57:55.3746490,1128.222482,1096.421883,2256.444965,2,6017385
87869909,2026-07-24T15:38:57.9391198,1128.177771,1081.877593,2256.355542,2,3453833
87918602,2026-07-24T21:23:19.5856042,1128.173625,1111.292348,2256.347250,2,4425241
87904572,2026-07-24T19:55:19.7855231,1128.155254,1091.284259,2256.310509,2,5623488
87806958,2026-07-24T07:37:55.6285362,1128.114378,1120.077265,2256.228756,2,4640441
87819496,2026-07-24T09:14:25.3743887,1128.054317,1080.553427,2256.108634,2,7399300
87802336,2026-07-24T07:01:56.2857442,1128.030777,1121.022071,2256.061554,2,4510889
87759793,2026-07-24T01:38:01.2768908,1128.011358,1126.424544,2256.022716,2,4328393
87927379,2026-07-24T22:15:19.2967949,1128.003799,1091.214567,2256.007598,2,2359611
87835747,2026-07-24T11:18:25.9039718,1128.001823,1108.276898,2256.003646,2,2661892
87790219,2026-07-24T05:29:55.9498602,1127.983771,1112.319034,2255.967543,2,2163462
87793854,2026-07-24T05:57:55.7250065,1127.947422,1103.148094,2255.894845,2,5312773
87758750,2026-07-24T01:29:55.3968567,1127.919623,1125.705839,2255.839247,2,4024938
87874157,2026-07-24T16:15:19.7287044,1127.883613,1075.560859,2255.767226,2,5950578
87840261,2026-07-24T11:54:55.5687561,1127.855909,1111.436508,2255.711818,2,4295451
87760833,2026-07-24T01:45:59.4864372,1127.838795,1088.687096,2255.677591,2,5750421
87813767,2026-07-24T08:30:25.6421368,1127.834219,1116.340837,2255.668439,2,4881418
87767658,2026-07-24T02:37:55.5512724,1127.718485,1106.789270,2255.436971,2,4440967
87755059,2026-07-24T01:01:55.8265988,1127.715506,1127.097565,2255.431013,2,4879071
87936707,2026-07-24T23:15:20.8801053,1127.689194,1116.934507,2255.378388,2,3232535
87815357,2026-07-24T08:42:36.4589701,1127.682732,1114.936972,2255.365464,2,7186310
87832577,2026-07-24T10:54:25.5438358,1127.644896,1078.707513,2255.289792,2,2457656
87772818,2026-07-24T03:17:55.6210929,1127.604124,1071.162603,2255.208248,2,6542134
87761872,2026-07-24T01:53:55.5225868,1127.526374,1110.318826,2255.052748,2,5219635
87832077,2026-07-24T10:50:25.7500174,1127.505556,1112.841531,2255.011112,2,4226001
87938536,2026-07-24T23:27:22.2574361,1127.492882,1114.455629,2254.985765,2,7170011
87829978,2026-07-24T10:34:25.5514567,1127.490774,1078.734046,2254.981549,2,5243387
87757203,2026-07-24T01:17:55.5953224,1127.468673,1110.093808,2254.937345,2,5288111
87808515,2026-07-24T07:49:55.4213196,1127.377489,1113.114756,2254.754978,2,3074749
87940909,2026-07-24T23:43:21.8025091,1127.375503,1111.598673,2254.751005,2,5167883
87851481,2026-07-24T13:18:55.8591897,1127.323926,1070.772712,2254.647852,2,3867454
87936096,2026-07-24T23:11:21.2384491,1127.311277,1113.383745,2254.622554,2,4529301
87764527,2026-07-24T02:13:55.9899797,1127.309485,1101.592677,2254.618971,2,3956484
87902238,2026-07-24T19:39:21.3998391,1127.287717,1088.140336,2254.575435,2,2730489
87806536,2026-07-24T07:33:58.6631004,1127.182924,1113.133904,2254.365849,2,4036202
87814276,2026-07-24T08:34:25.4442494,1127.181799,1094.643294,2254.363598,2,4384387
87770723,2026-07-24T03:02:09.5003933,1127.174526,1104.055444,2254.349052,2,5177771
87911049,2026-07-24T20:39:24.2091956,1127.113138,1078.113458,2254.226275,2,839799
87758158,2026-07-24T01:25:57.9646898,1127.092023,1087.509994,2254.184046,2,3822662
87827328,2026-07-24T10:14:25.3649053,1127.062987,1063.010546,2254.125975,2,3693421
87757685,2026-07-24T01:21:55.1022836,1127.041527,1091.948271,2254.083055,2,5020445
87821724,2026-07-24T09:30:25.5886775,1127.041309,1082.558460,2254.082617,2,4227091
87846247,2026-07-24T12:38:58.6799958,1126.887575,1109.742698,2253.775150,2,838740
87749234,2026-07-24T00:17:25.3756335,1126.885827,1089.584607,2253.771654,2,5146768
87932941,2026-07-24T22:51:21.8514426,1126.878460,1125.984791,2253.756920,2,5706446
87930409,2026-07-24T22:35:21.2201208,1126.790934,1118.350068,2253.581869,2,4853397
87937339,2026-07-24T23:19:25.0476146,1126.758237,1104.456120,2253.516475,2,4764963
87834693,2026-07-24T11:10:25.7112778,1126.733989,1104.720069,2253.467979,2,3431412
87818954,2026-07-24T09:10:25.5016561,1126.728215,1073.489508,2253.456430,2,3127106
87922903,2026-07-24T21:47:19.2340943,1126.652493,1119.887625,2253.304987,2,3432958
87747028,2026-07-24T00:01:25.1054091,1126.636151,1090.738910,2253.272301,2,4554541
87939127,2026-07-24T23:31:23.3137039,1126.610212,1121.784680,2253.220424,2,2686987
87825755,2026-07-24T10:02:27.8143622,1126.598786,1114.524143,2253.197572,2,4263692
87801744,2026-07-24T06:57:57.4284602,1126.546163,1122.942411,2253.092326,2,2270848
87790706,2026-07-24T05:33:55.4674912,1126.509546,1086.896660,2253.019092,2,8940532
87847781,2026-07-24T12:50:56.2974607,1126.496754,1064.201010,2252.993508,2,5540538
87881494,2026-07-24T17:11:19.5688081,1126.442455,1032.249890,2252.884909,2,4936590
87859357,2026-07-24T14:18:56.1851243,1126.400525,1112.324702,2252.801049,2,2329093
87924933,2026-07-24T21:59:20.8006695,1126.315848,1111.364384,2252.631696,2,2968404
87792812,2026-07-24T05:49:55.8737142,1126.250955,1095.181838,2252.501910,2,4716730
87776511,2026-07-24T03:45:58.3326428,1126.238715,1097.888830,2252.477430,2,5899649
87942021,2026-07-24T23:51:21.2270076,1126.235716,1110.899623,2252.471433,2,5542823
87812184,2026-07-24T08:17:57.1655541,1126.216362,1116.913753,2252.432724,2,5254436
87761366,2026-07-24T01:49:56.4518540,1126.162210,1118.832047,2252.324419,2,5811336
87773357,2026-07-24T03:21:55.5851652,1126.151883,1100.376264,2252.303765,2,5499442
87934294,2026-07-24T22:59:26.7647166,1126.140663,1122.716624,2252.281326,2,3224375
87752399,2026-07-24T00:41:57.2619367,1126.132670,1083.725187,2252.265340,2,5727926
87753465,2026-07-24T00:49:55.0170631,1126.109592,1110.976355,2252.219183,2,6187393
87874690,2026-07-24T16:19:22.1657860,1126.094019,1072.925337,2252.188038,2,5966842
87801708,2026-07-24T06:57:57.3553993,1126.077245,1081.782869,2252.154491,2,3153045
87803841,2026-07-24T07:13:55.7648638,1126.067816,1122.246168,2252.135632,2,5271013
87760123,2026-07-24T01:41:55.3632345,1126.054565,1074.888931,2252.109130,2,695053
87927369,2026-07-24T22:15:19.2912020,1126.049737,1099.971560,2252.099475,2,5082510
87784416,2026-07-24T04:46:03.6081748,1126.005735,1101.966449,2252.011469,2,5864193
87943126,2026-07-24T23:59:22.8539089,1125.959186,1112.232778,2251.918373,2,2717675
87925567,2026-07-24T22:03:18.9733750,1125.891591,1110.612084,2251.783182,2,3187741
87892565,2026-07-24T18:31:19.1249976,1125.850760,1122.906657,2251.701520,2,4923691
87802770,2026-07-24T07:05:58.0460708,1125.814990,1109.389131,2251.629980,2,4892181
87787035,2026-07-24T05:06:01.9311124,1125.810272,1097.134902,2251.620544,2,8148978
87758742,2026-07-24T01:29:55.3911214,1125.810015,1095.469891,2251.620030,2,6574031
87939707,2026-07-24T23:35:21.3456043,1125.753009,1122.366875,2251.506019,2,3619979
87895942,2026-07-24T18:55:17.9740633,1125.731680,1085.195019,2251.463360,2,6825200
87935512,2026-07-24T23:07:25.1616654,1125.700329,1114.062273,2251.400658,2,6703175
87935507,2026-07-24T23:07:25.1552388,1125.685671,1104.995781,2251.371343,2,5905724
87795939,2026-07-24T06:13:54.0623606,1125.666653,1108.405512,2251.333305,2,5578220
87797420,2026-07-24T06:25:54.7927580,1125.663501,1086.133442,2251.327002,2,490792
87775464,2026-07-24T03:37:55.4731776,1125.603656,1103.021944,2251.207313,2,5856272
87783887,2026-07-24T04:41:55.4492221,1125.599111,1082.957403,2251.198221,2,3917503
87907520,2026-07-24T20:15:18.3006855,1125.580264,1102.189140,2251.160527,2,6054079
87782299,2026-07-24T04:29:55.9092004,1125.549533,1099.392446,2251.099067,2,2709943
87771783,2026-07-24T03:09:55.2415092,1125.548792,1103.284491,2251.097584,2,6134149
87758194,2026-07-24T01:25:58.0625694,1125.532852,1081.803315,2251.065704,2,6963821
87927962,2026-07-24T22:19:20.6296116,1125.507049,1095.102613,2251.014098,2,5460931
87757700,2026-07-24T01:21:55.1095851,1125.472446,1109.701928,2250.944891,2,2967468
87808575,2026-07-24T07:49:55.5058966,1125.400516,1107.559993,2250.801033,2,4663566
87927968,2026-07-24T22:19:20.6394842,1125.388274,1082.703063,2250.776549,2,2291725
87798975,2026-07-24T06:37:55.3923935,1125.355260,1112.443852,2250.710520,2,4536967
87836788,2026-07-24T11:26:27.9669826,1125.269594,1105.709634,2250.539189,2,4186249
87941489,2026-07-24T23:47:22.0527486,1125.258589,1122.478344,2250.517177,2,5581950
87857666,2026-07-24T14:06:57.1285643,1125.205436,1104.144314,2250.410872,2,6392598
87924272,2026-07-24T21:55:19.6736911,1125.199158,1114.216389,2250.398316,2,5010499
87782290,2026-07-24T04:29:55.8935972,1125.196034,1076.253225,2250.392068,2,3475241
87798148,2026-07-24T06:29:55.7704094,1125.061935,1115.544756,2250.123871,2,5397593
87755572,2026-07-24T01:05:57.3734508,1125.034664,1095.171499,2250.069329,2,5885979
87786528,2026-07-24T05:01:58.2415174,1125.017231,1105.890784,2250.034463,2,4487142
87801063,2026-07-24T06:53:55.6778718,1124.991248,1107.362450,2249.982496,2,5186746
87920788,2026-07-24T21:35:19.2575697,1124.955395,1118.701316,2249.910791,2,5287313
87800150,2026-07-24T06:45:57.5512424,1124.950918,1097.590571,2249.901836,2,4674788
87778119,2026-07-24T03:57:56.5059422,1124.941105,1123.901310,2249.882209,2,3212360
87765574,2026-07-24T02:21:55.4060348,1124.933845,1106.576694,2249.867690,2,5909809
87848858,2026-07-24T12:58:55.7846571,1124.903351,1073.911093,2249.806703,2,8235382
87767125,2026-07-24T02:33:55.1975970,1124.879335,1074.053025,2249.758671,2,4237698
87765038,2026-07-24T02:17:57.3174916,1124.874294,1085.637675,2249.748587,2,6283638
87942597,2026-07-24T23:55:21.8599038,1124.870922,1121.930202,2249.741845,2,3674695
87815851,2026-07-24T08:46:26.8591312,1124.755352,1094.810298,2249.510704,2,4728301
87828927,2026-07-24T10:26:26.3643675,1124.697344,1066.737175,2249.394688,2,4611355
87940339,2026-07-24T23:39:22.4879334,1124.677758,1119.701492,2249.355517,2,3299757
87780732,2026-07-24T04:17:56.0504323,1124.653954,1104.403697,2249.307908,2,4512438
87936701,2026-07-24T23:15:20.8676703,1124.652188,1104.148348,2249.304376,2,3774434
87919314,2026-07-24T21:27:20.5052413,1124.599566,1067.668982,2249.199132,2,6336036
87850947,2026-07-24T13:14:55.8634234,1124.587236,1068.514824,2249.174473,2,2396683
87775997,2026-07-24T03:41:55.5629761,1124.557594,1112.001718,2249.115189,2,1742906
87775471,2026-07-24T03:37:55.4807952,1124.523110,1116.153734,2249.046220,2,2903190
87782296,2026-07-24T04:29:55.9035696,1124.498935,1083.306597,2248.997871,2,6292207
87782354,2026-07-24T04:29:55.9950418,1124.491596,1116.033091,2248.983193,2,4928574
87857783,2026-07-24T14:06:57.3439081,1124.420323,1114.543147,2248.840646,2,3775124
87757165,2026-07-24T01:17:55.4494525,1124.415004,1093.167630,2248.830008,2,4066048
87838884,2026-07-24T11:42:25.9671517,1124.344682,1101.421130,2248.689363,2,4140039
87811132,2026-07-24T08:09:56.0389389,1124.286747,1109.282556,2248.573494,2,3186122
87876776,2026-07-24T16:35:19.7955542,1124.281945,1071.013673,2248.563889,2,5664887
87759266,2026-07-24T01:33:55.7735381,1124.236869,1106.136582,2248.473738,2,4683247
87872874,2026-07-24T16:07:19.3451898,1124.156122,1095.785031,2248.312244,2,4602017
87800679,2026-07-24T06:49:55.6210157,1124.135922,1116.611930,2248.271844,2,5422415
87845170,2026-07-24T12:30:55.7918805,1124.101564,1064.948364,2248.203128,2,4905146
87922894,2026-07-24T21:47:19.2211105,1124.072735,1072.660273,2248.145469,2,3507921
87773893,2026-07-24T03:25:58.2158797,1124.049075,1101.084409,2248.098151,2,5760147
87785471,2026-07-24T04:53:55.4868926,1124.043627,1077.343139,2248.087254,2,4227002
87935518,2026-07-24T23:07:25.1756685,1124.025873,1115.206970,2248.051745,2,4709714
87769208,2026-07-24T02:50:08.7525158,1124.012606,1114.628258,2248.025212,2,7501772
87756105,2026-07-24T01:09:55.5653875,1123.968983,1086.499669,2247.937967,2,6220257
87837841,2026-07-24T11:34:26.0991948,1123.932159,1055.377228,2247.864319,2,4429681
87773894,2026-07-24T03:25:58.2197710,1123.926939,1110.300946,2247.853879,2,4820561
87943124,2026-07-24T23:59:22.8500351,1123.915171,1103.008840,2247.830343,2,2879341
87930406,2026-07-24T22:35:21.2151174,1123.907333,1123.727754,2247.814666,2,6176946
87905159,2026-07-24T19:59:20.0492707,1123.893929,1106.279386,2247.787858,2,6623552
87818987,2026-07-24T09:10:25.5542140,1123.850442,1112.526677,2247.700883,2,4384256
87931595,2026-07-24T22:43:21.4897887,1123.839218,1095.067122,2247.678436,2,5994817
87751907,2026-07-24T00:37:55.2689747,1123.800574,1097.297159,2247.601149,2,6255296
87929836,2026-07-24T22:31:22.5279630,1123.781445,1076.402594,2247.562890,2,3041468
87757173,2026-07-24T01:17:55.4538100,1123.668959,1113.816786,2247.337919,2,4713510
87751906,2026-07-24T00:37:55.2647286,1123.593674,1107.928097,2247.187348,2,7859714
87793853,2026-07-24T05:57:55.7273353,1123.565848,1095.469057,2247.131695,2,5996490
87822140,2026-07-24T09:34:25.4067637,1123.565782,1109.480057,2247.131565,2,5786304
87839425,2026-07-24T11:46:35.7649305,1123.563975,1111.217671,2247.127950,2,4633296
87775991,2026-07-24T03:41:55.5595597,1123.542744,1118.858656,2247.085488,2,2777905
87824697,2026-07-24T09:54:32.4279067,1123.531040,1119.959425,2247.062080,2,4657830
87911155,2026-07-24T20:39:24.4080610,1123.530874,1116.992366,2247.061748,2,4044653
87826823,2026-07-24T10:10:27.4757839,1123.510723,1099.450774,2247.021446,2,3386194
87928586,2026-07-24T22:23:19.3311890,1123.490114,1091.726576,2246.980229,2,4594852
87751357,2026-07-24T00:33:55.5088945,1123.484845,1102.946061,2246.969689,2,3629732
87886382,2026-07-24T17:47:19.5129886,1123.441956,1072.440538,2246.883912,2,6015233
87923574,2026-07-24T21:51:19.5328795,1123.440253,1071.953282,2246.880506,2,4716571
87941478,2026-07-24T23:47:22.0305853,1123.430898,1100.102390,2246.861797,2,3473485
87752950,2026-07-24T00:46:03.2739046,1123.429780,1115.533653,2246.859561,2,5746965
87869380,2026-07-24T15:34:58.1751674,1123.400621,1047.979962,2246.801242,2,5104500
87770725,2026-07-24T03:02:09.5033632,1123.391609,1108.125851,2246.783219,2,2036397
87806425,2026-07-24T07:33:58.4825883,1123.363569,1101.574487,2246.727139,2,3256545
87812180,2026-07-24T08:17:57.1571696,1123.275749,1121.911926,2246.551497,2,5477754
87822119,2026-07-24T09:34:25.3705492,1123.272084,1069.089117,2246.544169,2,5201386
87777627,2026-07-24T03:53:55.1846512,1123.269205,1103.237579,2246.538409,2,4775836
87836795,2026-07-24T11:26:27.9720251,1123.189217,1109.459198,2246.378434,2,5017486
87896476,2026-07-24T18:59:19.5840290,1123.182522,1076.920142,2246.365044,2,5662497
87759889,2026-07-24T01:38:01.4541652,1123.151986,1106.567152,2246.303973,2,2742921
87912246,2026-07-24T20:47:19.4528530,1123.144921,1075.258464,2246.289842,2,788738
87784413,2026-07-24T04:46:03.6013093,1123.130037,1087.384971,2246.260074,2,3256888
87844145,2026-07-24T12:22:56.3109391,1123.110168,1122.951878,2246.220336,2,591666
87752430,2026-07-24T00:41:57.3058833,1123.101104,1103.923506,2246.202209,2,6078190
87776506,2026-07-24T03:45:58.3185140,1123.099714,1057.612421,2246.199429,2,5141975
87833699,2026-07-24T11:02:28.8236940,1123.048392,1095.142816,2246.096784,2,6561723
87804931,2026-07-24T07:21:55.5519943,1122.987677,1114.088029,2245.975354,2,7605862
87751893,2026-07-24T00:37:55.2390202,1122.897809,1103.496201,2245.795619,2,3780641
87795977,2026-07-24T06:13:54.1241281,1122.871855,1113.843943,2245.743711,2,4843891
87820052,2026-07-24T09:18:26.1226040,1122.821789,1103.060548,2245.643578,2,4982125
87751796,2026-07-24T00:37:55.0987004,1122.758066,1102.728577,2245.516131,2,4551553
87837839,2026-07-24T11:34:26.0950974,1122.664667,1096.798750,2245.329334,2,3180322
87797919,2026-07-24T06:29:55.3122159,1122.646993,1084.215362,2245.293987,2,5913783
87870951,2026-07-24T15:46:58.6062230,1122.643530,1070.415691,2245.287060,2,4213044
87783389,2026-07-24T04:37:55.9220709,1122.630680,1108.775093,2245.261360,2,5953194
87802243,2026-07-24T07:01:56.0808370,1122.559258,1106.971544,2245.118515,2,5133379
87794981,2026-07-24T06:05:57.8597346,1122.501925,1122.154652,2245.003850,2,6022938
87751371,2026-07-24T00:33:55.5259917,1122.496443,1108.745575,2244.992885,2,6014592
87850426,2026-07-24T13:10:55.8286316,1122.474269,1067.189438,2244.948538,2,5807748
87770724,2026-07-24T03:02:09.4966945,1122.470377,1097.843837,2244.940754,2,3594131
87929800,2026-07-24T22:31:22.4398399,1122.370079,1070.560981,2244.740159,2,3694062
87777569,2026-07-24T03:53:55.0867227,1122.255283,1090.686752,2244.510565,2,5950438
87940366,2026-07-24T23:39:22.5252610,1122.161184,1117.470748,2244.322368,2,3621186
87764520,2026-07-24T02:13:55.9868697,1122.123814,1092.740318,2244.247628,2,4890616
87748731,2026-07-24T00:13:25.5996427,1122.120912,1094.813985,2244.241823,2,3606614
87900350,2026-07-24T19:27:19.4613722,1122.119518,1084.479941,2244.239035,2,4105454
87808008,2026-07-24T07:45:58.0489152,1122.108347,1106.741176,2244.216695,2,3989393
87939118,2026-07-24T23:31:23.2946008,1122.088765,1098.411773,2244.177529,2,4671486
87926199,2026-07-24T22:07:19.3823734,1122.077147,1101.654528,2244.154294,2,6905074
87765036,2026-07-24T02:17:57.3171225,1122.070963,1084.438497,2244.141927,2,5295464
87788078,2026-07-24T05:13:55.7995145,1122.030766,1064.007686,2244.061531,2,4484868
87803885,2026-07-24T07:13:55.8464396,1122.026919,1118.311224,2244.053838,2,6444738
87824164,2026-07-24T09:50:31.8431954,1122.009285,1101.298441,2244.018569,2,4815070
87753996,2026-07-24T00:53:55.2447759,1122.004057,1111.446381,2244.008114,2,4754010
87752959,2026-07-24T00:46:03.2912454,1121.956989,1099.805453,2243.913977,2,4296885
87780203,2026-07-24T04:13:55.3014390,1121.866332,1108.195618,2243.732663,2,5429695
87820050,2026-07-24T09:18:26.1188195,1121.856477,1109.364006,2243.712954,2,5841711
87755573,2026-07-24T01:05:57.3837839,1121.842904,1080.209666,2243.685809,2,3573129
87926184,2026-07-24T22:07:19.3547381,1121.766940,1078.931203,2243.533880,2,7062404
87927382,2026-07-24T22:15:19.3164924,1121.673300,1095.996263,2243.346601,2,4539098
87901077,2026-07-24T19:31:18.0831752,1121.670237,1083.835823,2243.340475,2,5416299
87845192,2026-07-24T12:30:55.8323320,1121.615611,1113.031584,2243.231222,2,5653937
87756531,2026-07-24T01:13:55.1044534,1121.596971,1079.538049,2243.193942,2,5060337
87805891,2026-07-24T07:29:56.4244901,1121.507723,1072.852558,2243.015446,2,8193663
87907985,2026-07-24T20:19:19.8696323,1121.496145,1070.345022,2242.992289,2,4396396
87801256,2026-07-24T06:53:55.9799149,1121.417368,1112.286455,2242.834737,2,5054491
87756104,2026-07-24T01:09:55.5682119,1121.416462,1098.440883,2242.832924,2,5788771
87794314,2026-07-24T06:01:54.0519503,1121.414815,1121.407433,2242.829630,2,3709214
87771796,2026-07-24T03:09:55.2621263,1121.398458,1099.245339,2242.796917,2,3540826
87784941,2026-07-24T04:49:55.8585289,1121.358291,1080.507094,2242.716582,2,3149847
87839421,2026-07-24T11:46:35.7547265,1121.350146,1117.778156,2242.700291,2,4027330
87876251,2026-07-24T16:31:19.9090933,1121.328472,1058.476826,2242.656944,2,5448270
87940918,2026-07-24T23:43:21.8132756,1121.297488,1104.691740,2242.594975,2,6333103
87927373,2026-07-24T22:15:19.3058988,1121.242387,1097.448652,2242.484774,2,3782931
87821603,2026-07-24T09:30:25.3575849,1121.238195,1067.974021,2242.476390,2,6823455
87856704,2026-07-24T13:58:55.9210677,1121.221641,1043.041045,2242.443282,2,3868304
87778151,2026-07-24T03:57:56.5792993,1121.201675,1116.628779,2242.403350,2,2735316
87782869,2026-07-24T04:33:55.3998125,1121.185557,1113.296875,2242.371113,2,5615665
87780734,2026-07-24T04:17:56.0526141,1121.175603,1092.343337,2242.351207,2,5439636
87894794,2026-07-24T18:47:18.1136935,1121.152698,1081.690993,2242.305396,2,5625374
87797302,2026-07-24T06:25:54.5889207,1121.084229,1090.388094,2242.168459,2,4444667
87853067,2026-07-24T13:30:55.9733175,1121.021349,1120.363132,2242.042699,2,6762326
87824153,2026-07-24T09:50:31.8329657,1121.020373,1052.138240,2242.040747,2,6384064
87751362,2026-07-24T00:33:55.5240352,1120.998427,1101.086150,2241.996855,2,2851242
87768701,2026-07-24T02:45:56.5883708,1120.988716,1110.676078,2241.977433,2,5947081
87758754,2026-07-24T01:29:55.4044885,1120.977325,1117.135324,2241.954650,2,5790161
87815857,2026-07-24T08:46:26.8714924,1120.957637,1101.488275,2241.915275,2,4506810
87747075,2026-07-24T00:01:25.1898320,1120.956283,1074.120896,2241.912567,2,3655884
87797120,2026-07-24T06:21:54.2433723,1120.951939,1118.276605,2241.903877,2,6088210
87918601,2026-07-24T21:23:19.5804331,1120.918921,1093.041558,2241.837843,2,5664308
87879403,2026-07-24T16:55:20.0577364,1120.843417,1056.269159,2241.686834,2,4161236
87814282,2026-07-24T08:34:25.4476632,1120.800023,1098.373860,2241.600046,2,5302678
87893154,2026-07-24T18:35:18.6303547,1120.781160,1117.525822,2241.562320,2,5039943
87824174,2026-07-24T09:50:31.8673418,1120.779219,1120.205697,2241.558438,2,4766633
87916349,2026-07-24T21:11:24.7993950,1120.724926,1108.223093,2241.449853,2,4967851
87862855,2026-07-24T14:47:02.7888385,1120.590194,1096.672575,2241.180389,2,2770005
87761874,2026-07-24T01:53:55.5229088,1120.586588,1085.756144,2241.173177,2,5013744
87797301,2026-07-24T06:25:54.5907417,1120.556988,1081.519762,2241.113976,2,6848090
87942591,2026-07-24T23:55:21.8408738,1120.548759,1090.885347,2241.097519,2,3762234
87912937,2026-07-24T20:51:19.5814115,1120.546987,1109.991285,2241.093974,2,4619732
87748705,2026-07-24T00:13:25.5651686,1120.526233,1095.370866,2241.052467,2,2977211
87773900,2026-07-24T03:25:58.2281263,1120.476777,1106.694984,2240.953554,2,4217630
87773948,2026-07-24T03:25:58.3099282,1120.476777,1111.649385,2240.953554,2,4834595
87925569,2026-07-24T22:03:18.9699319,1120.325737,1097.758649,2240.651474,2,4659897
87922235,2026-07-24T21:43:19.5693492,1120.281691,1113.296188,2240.563382,2,3438135
87786039,2026-07-24T04:57:56.6690101,1120.252015,1100.838459,2240.504029,2,5234140
87942024,2026-07-24T23:51:21.2239462,1120.238762,1081.471272,2240.477523,2,4006189
87797329,2026-07-24T06:25:54.6507714,1120.237907,1107.329074,2240.475814,2,2460146
87754428,2026-07-24T00:57:54.8352810,1120.221158,1111.093093,2240.442317,2,1222011
87898787,2026-07-24T19:15:18.1802577,1120.198680,1117.627937,2240.397361,2,4550634
87781265,2026-07-24T04:21:55.0681526,1120.196185,1086.823082,2240.392369,2,4600530
87774007,2026-07-24T03:25:58.4971127,1120.179327,1095.445005,2240.358654,2,7078159
87936698,2026-07-24T23:15:20.8678525,1120.174281,1098.073239,2240.348562,2,5746879
87858822,2026-07-24T14:14:55.8509447,1120.161062,1098.645214,2240.322124,2,5332964
87845220,2026-07-24T12:30:55.8328883,1120.135445,1117.759325,2240.270890,2,4678311
87937978,2026-07-24T23:23:21.5924503,1120.062488,1094.490118,2240.124977,2,2918979
87749237,2026-07-24T00:17:25.3757688,1120.028643,1089.820371,2240.057287,2,5041306
87747636,2026-07-24T00:05:29.6574568,1119.990891,1092.162868,2239.981782,2,4688147
87817936,2026-07-24T09:02:25.4763828,1119.924500,1081.952130,2239.849001,2,4801682
